Entity,Code,Day,daily_vaccinations
Kansas,,2021/3/17,23092
Kansas,,2021/3/18,23308
Kansas,,2021/3/19,21512
Kansas,,2021/3/20,26468
Kansas,,2021/3/21,24624
Kansas,,2021/3/22,24528
Kansas,,2021/3/23,24554
Kansas,,2021/3/24,26368
Kansas,,2021/3/25,25870
Kansas,,2021/3/26,24690
Kansas,,2021/3/27,25937
Kansas,,2021/3/28,25292
Kansas,,2021/3/29,25811
Kansas,,2021/3/30,25758
Kansas,,2021/3/31,25019
Kansas,,2021/4/1,24409
Kansas,,2021/4/2,28099
Kansas,,2021/4/3,27243
Kansas,,2021/4/4,28095
Kansas,,2021/4/5,27723
Kansas,,2021/4/6,27327
Kansas,,2021/4/7,29292
Kansas,,2021/4/8,30349
Kansas,,2021/4/9,27306
Kansas,,2021/4/10,27466
Kansas,,2021/4/11,27546
Kansas,,2021/4/12,28005
Kansas,,2021/4/13,28887
Kansas,,2021/4/14,27509
Kansas,,2021/4/15,28086
Kansas,,2021/4/16,28511
Kansas,,2021/4/17,27088
Kansas,,2021/4/18,25211
Kansas,,2021/4/19,25039
Kansas,,2021/4/20,24164
Kansas,,2021/4/21,23076
Kansas,,2021/4/22,22796
Kansas,,2021/4/23,21476
Kansas,,2021/4/24,20473
Kansas,,2021/4/25,20057
Kansas,,2021/4/26,19241
Kansas,,2021/4/27,19118
Kansas,,2021/4/28,18617
Kansas,,2021/4/29,16735
Kansas,,2021/4/30,15271
Kansas,,2021/5/1,14707
Kansas,,2021/5/2,13903
Kansas,,2021/5/3,13440
Kansas,,2021/5/4,13416
Kansas,,2021/5/5,12852
Kansas,,2021/5/6,12605
Kansas,,2021/5/7,14328
Kansas,,2021/5/8,13314
Kansas,,2021/5/9,13236
Kansas,,2021/5/10,13637
Kansas,,2021/5/11,14120
Kansas,,2021/5/12,14366
Kansas,,2021/5/13,13410
Kansas,,2021/5/14,10487
Kansas,,2021/5/15,10005
Kansas,,2021/5/16,9248
Kansas,,2021/5/17,8811
Kansas,,2021/5/18,8383
Kansas,,2021/5/19,7902
Kansas,,2021/5/20,8007
Kansas,,2021/5/21,8053
Kansas,,2021/5/22,8342
Kansas,,2021/5/23,8527
Kansas,,2021/5/24,8712
Kansas,,2021/5/25,8949
Kansas,,2021/5/26,9482
Kentucky,,2021/1/13,10322
Kentucky,,2021/1/14,11750
Kentucky,,2021/1/15,14211
Kentucky,,2021/1/16,13239
Kentucky,,2021/1/17,12656
Kentucky,,2021/1/18,12267
Kentucky,,2021/1/19,11989
Kentucky,,2021/1/20,11644
Kentucky,,2021/1/21,11361
Kentucky,,2021/1/22,11342
Kentucky,,2021/1/23,12270
Kentucky,,2021/1/24,14871
Kentucky,,2021/1/25,14535
Kentucky,,2021/1/26,13736
Kentucky,,2021/1/27,14189
Kentucky,,2021/1/28,15294
Kentucky,,2021/1/29,16071
Kentucky,,2021/1/30,16434
Kentucky,,2021/1/31,15030
Kentucky,,2021/2/1,15440
Kentucky,,2021/2/2,15339
Kentucky,,2021/2/3,16019
Kentucky,,2021/2/4,16226
Kentucky,,2021/2/5,16733
Kentucky,,2021/2/6,18738
Kentucky,,2021/2/7,20520
Kentucky,,2021/2/8,21305
Kentucky,,2021/2/9,21299
Kentucky,,2021/2/10,21364
Kentucky,,2021/2/11,21774
Kentucky,,2021/2/12,21820
Kentucky,,2021/2/13,18949
Kentucky,,2021/2/14,18632
Kentucky,,2021/2/15,18642
Kentucky,,2021/2/16,20419
Kentucky,,2021/2/17,19273
Kentucky,,2021/2/18,16853
Kentucky,,2021/2/19,20370
Kentucky,,2021/2/20,21020
Kentucky,,2021/2/21,20748
Kentucky,,2021/2/22,20619
Kentucky,,2021/2/23,19979
Kentucky,,2021/2/24,22140
Kentucky,,2021/2/25,25953
Kentucky,,2021/2/26,23723
Kentucky,,2021/2/27,26254
Kentucky,,2021/2/28,28005
Kentucky,,2021/3/1,29618
Kentucky,,2021/3/2,29971
Kentucky,,2021/3/3,29627
Kentucky,,2021/3/4,29933
Kentucky,,2021/3/5,31075
Kentucky,,2021/3/6,32688
Kentucky,,2021/3/7,33445
Kentucky,,2021/3/8,33861
Kentucky,,2021/3/9,33230
Kentucky,,2021/3/10,33797
Kentucky,,2021/3/11,34243
Kentucky,,2021/3/12,34069
Kentucky,,2021/3/13,40384
Kentucky,,2021/3/14,34676
Kentucky,,2021/3/15,35519
Kentucky,,2021/3/16,36245
Kentucky,,2021/3/17,37642
Kentucky,,2021/3/18,37493
Kentucky,,2021/3/19,38136
Kentucky,,2021/3/20,31546
Kentucky,,2021/3/21,37979
Kentucky,,2021/3/22,37873
Kentucky,,2021/3/23,38032
Kentucky,,2021/3/24,36612
Kentucky,,2021/3/25,36728
Kentucky,,2021/3/26,36640
Kentucky,,2021/3/27,37605
Kentucky,,2021/3/28,36641
Kentucky,,2021/3/29,37307
Kentucky,,2021/3/30,37309
Kentucky,,2021/3/31,37400
Kentucky,,2021/4/1,38048
Kentucky,,2021/4/2,38254
Kentucky,,2021/4/3,39514
Kentucky,,2021/4/4,40217
Kentucky,,2021/4/5,38386
Kentucky,,2021/4/6,36976
Kentucky,,2021/4/7,38310
Kentucky,,2021/4/8,38859
Kentucky,,2021/4/9,39823
Kentucky,,2021/4/10,38903
Kentucky,,2021/4/11,38746
Kentucky,,2021/4/12,37128
Kentucky,,2021/4/13,37185
Kentucky,,2021/4/14,40722
Kentucky,,2021/4/15,41335
Kentucky,,2021/4/16,40634
Kentucky,,2021/4/17,39550
Kentucky,,2021/4/18,39617
Kentucky,,2021/4/19,40184
Kentucky,,2021/4/20,40489
Kentucky,,2021/4/21,35246
Kentucky,,2021/4/22,32939
Kentucky,,2021/4/23,31653
Kentucky,,2021/4/24,29945
Kentucky,,2021/4/25,27123
Kentucky,,2021/4/26,26844
Kentucky,,2021/4/27,26674
Kentucky,,2021/4/28,26368
Kentucky,,2021/4/29,25063
Kentucky,,2021/4/30,23621
Kentucky,,2021/5/1,22339
Kentucky,,2021/5/2,21076
Kentucky,,2021/5/3,19073
Kentucky,,2021/5/4,18906
Kentucky,,2021/5/5,18396
Kentucky,,2021/5/6,18665
Kentucky,,2021/5/7,17271
Kentucky,,2021/5/8,16667
Kentucky,,2021/5/9,17543
Kentucky,,2021/5/10,19511
Kentucky,,2021/5/11,21031
Kentucky,,2021/5/12,20732
Kentucky,,2021/5/13,19034
Kentucky,,2021/5/14,18087
Kentucky,,2021/5/15,17761
Kentucky,,2021/5/16,17422
Kentucky,,2021/5/17,16251
Kentucky,,2021/5/18,15007
Kentucky,,2021/5/19,15173
Kentucky,,2021/5/20,15774
Kentucky,,2021/5/21,16574
Kentucky,,2021/5/22,18025
Kentucky,,2021/5/23,17263
Kentucky,,2021/5/24,17418
Kentucky,,2021/5/25,17106
Kentucky,,2021/5/26,17097
Long Term Care,,2021/1/13,132403
Long Term Care,,2021/1/14,136860
Long Term Care,,2021/1/15,144396
Long Term Care,,2021/1/16,130827
Long Term Care,,2021/1/17,122686
Long Term Care,,2021/1/18,117258
Long Term Care,,2021/1/19,113381
Long Term Care,,2021/1/20,117726
Long Term Care,,2021/1/21,123384
Long Term Care,,2021/1/22,129189
Long Term Care,,2021/1/23,137512
Long Term Care,,2021/1/24,143117
Long Term Care,,2021/1/25,151309
Long Term Care,,2021/1/26,140056
Long Term Care,,2021/1/27,142369
Long Term Care,,2021/1/28,144708
Long Term Care,,2021/1/29,146426
Long Term Care,,2021/1/30,152537
Long Term Care,,2021/1/31,159529
Long Term Care,,2021/2/1,147756
Long Term Care,,2021/2/2,160804
Long Term Care,,2021/2/3,159652
Long Term Care,,2021/2/4,158270
Long Term Care,,2021/2/5,157910
Long Term Care,,2021/2/6,160504
Long Term Care,,2021/2/7,165061
Long Term Care,,2021/2/8,171101
Long Term Care,,2021/2/9,166252
Long Term Care,,2021/2/10,164870
Long Term Care,,2021/2/11,162678
Long Term Care,,2021/2/12,155450
Long Term Care,,2021/2/13,148304
Long Term Care,,2021/2/14,140532
Long Term Care,,2021/2/15,135603
Long Term Care,,2021/2/16,136188
Long Term Care,,2021/2/17,127692
Long Term Care,,2021/2/18,119032
Long Term Care,,2021/2/19,111629
Long Term Care,,2021/2/20,104560
Long Term Care,,2021/2/21,99568
Long Term Care,,2021/2/22,97647
Long Term Care,,2021/2/23,94183
Long Term Care,,2021/2/24,93424
Long Term Care,,2021/2/25,90781
Long Term Care,,2021/2/26,91983
Long Term Care,,2021/2/27,92076
Long Term Care,,2021/2/28,84670
Long Term Care,,2021/3/1,82185
Long Term Care,,2021/3/2,78685
Long Term Care,,2021/3/3,70621
Long Term Care,,2021/3/4,63521
Long Term Care,,2021/3/5,53336
Long Term Care,,2021/3/6,43708
Long Term Care,,2021/3/7,39509
Long Term Care,,2021/3/8,35898
Long Term Care,,2021/3/9,34375
Long Term Care,,2021/3/10,32449
Long Term Care,,2021/3/11,30213
Long Term Care,,2021/3/12,27628
Long Term Care,,2021/3/13,27070
Long Term Care,,2021/3/14,22625
Long Term Care,,2021/3/15,21911
Long Term Care,,2021/3/16,21411
Long Term Care,,2021/3/17,20020
Long Term Care,,2021/3/18,20079
Long Term Care,,2021/3/19,18698
Long Term Care,,2021/3/20,15604
Long Term Care,,2021/3/21,16491
Long Term Care,,2021/3/22,16000
Long Term Care,,2021/3/23,15239
Long Term Care,,2021/3/24,13995
Long Term Care,,2021/3/25,10928
Long Term Care,,2021/3/26,9817
Long Term Care,,2021/3/27,8521
Long Term Care,,2021/3/28,7573
Long Term Care,,2021/3/29,6691
Long Term Care,,2021/3/30,6311
Long Term Care,,2021/3/31,6085
Long Term Care,,2021/4/1,5815
Long Term Care,,2021/4/2,5131
Long Term Care,,2021/4/3,4419
Long Term Care,,2021/4/4,3743
Long Term Care,,2021/4/5,3620
Long Term Care,,2021/4/6,4094
Long Term Care,,2021/4/7,3501
Long Term Care,,2021/4/8,3300
Long Term Care,,2021/4/9,3435
Long Term Care,,2021/4/10,3602
Long Term Care,,2021/4/11,3411
Long Term Care,,2021/4/12,3325
Long Term Care,,2021/4/13,2670
Long Term Care,,2021/4/14,2823
Long Term Care,,2021/4/15,2492
Long Term Care,,2021/4/16,2257
Long Term Care,,2021/4/17,1882
Long Term Care,,2021/4/18,1896
Long Term Care,,2021/4/19,2015
Long Term Care,,2021/4/20,1951
Long Term Care,,2021/4/21,1636
Long Term Care,,2021/4/22,1727
Long Term Care,,2021/4/23,1575
Long Term Care,,2021/4/24,1700
Long Term Care,,2021/4/25,1745
Long Term Care,,2021/4/26,1549
Long Term Care,,2021/4/27,1537
Long Term Care,,2021/4/28,1514
Long Term Care,,2021/4/29,1610
Long Term Care,,2021/4/30,1599
Long Term Care,,2021/5/1,1551
Long Term Care,,2021/5/2,1453
Long Term Care,,2021/5/3,1560
Long Term Care,,2021/5/4,1566
Long Term Care,,2021/5/5,1600
Long Term Care,,2021/5/6,1485
Long Term Care,,2021/5/7,1578
Long Term Care,,2021/5/8,1687
Long Term Care,,2021/5/9,1711
Long Term Care,,2021/5/10,1699
Long Term Care,,2021/5/11,1763
Long Term Care,,2021/5/12,1687
Long Term Care,,2021/5/13,1752
Long Term Care,,2021/5/14,1868
Long Term Care,,2021/5/15,1796
Long Term Care,,2021/5/16,1793
Long Term Care,,2021/5/17,1917
Long Term Care,,2021/5/18,1865
Long Term Care,,2021/5/19,2054
Long Term Care,,2021/5/20,1975
Long Term Care,,2021/5/21,1885
Long Term Care,,2021/5/22,1871
Long Term Care,,2021/5/23,1861
Long Term Care,,2021/5/24,1763
Long Term Care,,2021/5/25,1140
Long Term Care,,2021/5/26,1153
Louisiana,,2021/1/13,13415
Louisiana,,2021/1/14,16520
Louisiana,,2021/1/15,18399
Louisiana,,2021/1/16,17400
Louisiana,,2021/1/17,16802
Louisiana,,2021/1/18,16402
Louisiana,,2021/1/19,16117
Louisiana,,2021/1/20,15459
Louisiana,,2021/1/21,14798
Louisiana,,2021/1/22,14241
Louisiana,,2021/1/23,14664
Louisiana,,2021/1/24,15330
Louisiana,,2021/1/25,14323
Louisiana,,2021/1/26,12869
Louisiana,,2021/1/27,13478
Louisiana,,2021/1/28,13785
Louisiana,,2021/1/29,14380
Louisiana,,2021/1/30,15126
Louisiana,,2021/1/31,15661
Louisiana,,2021/2/1,17390
Louisiana,,2021/2/2,18620
Louisiana,,2021/2/3,18602
Louisiana,,2021/2/4,19155
Louisiana,,2021/2/5,19727
Louisiana,,2021/2/6,21403
Louisiana,,2021/2/7,22318
Louisiana,,2021/2/8,21552
Louisiana,,2021/2/9,20531
Louisiana,,2021/2/10,21437
Louisiana,,2021/2/11,18434
Louisiana,,2021/2/12,23529
Louisiana,,2021/2/13,23556
Louisiana,,2021/2/14,24173
Louisiana,,2021/2/15,23289
Louisiana,,2021/2/16,23607
Louisiana,,2021/2/17,21794
Louisiana,,2021/2/18,22356
Louisiana,,2021/2/19,22636
Louisiana,,2021/2/20,20294
Louisiana,,2021/2/21,17909
Louisiana,,2021/2/22,18023
Louisiana,,2021/2/23,17480
Louisiana,,2021/2/24,18460
Louisiana,,2021/2/25,21130
Louisiana,,2021/2/26,16953
Louisiana,,2021/2/27,20243
Louisiana,,2021/2/28,23208
Louisiana,,2021/3/1,24764
Louisiana,,2021/3/2,25309
Louisiana,,2021/3/3,26690
Louisiana,,2021/3/4,27950
Louisiana,,2021/3/5,28701
Louisiana,,2021/3/6,22933
Louisiana,,2021/3/7,17710
Louisiana,,2021/3/8,28759
Louisiana,,2021/3/9,28836
Louisiana,,2021/3/10,28808
Louisiana,,2021/3/11,28794
Louisiana,,2021/3/12,28694
Louisiana,,2021/3/13,40621
Louisiana,,2021/3/14,40490
Louisiana,,2021/3/15,29510
Louisiana,,2021/3/16,29733
Louisiana,,2021/3/17,29967
Louisiana,,2021/3/18,25576
Louisiana,,2021/3/19,29624
Louisiana,,2021/3/20,23597
Louisiana,,2021/3/21,28581
Louisiana,,2021/3/22,29168
Louisiana,,2021/3/23,28757
Louisiana,,2021/3/24,29433
Louisiana,,2021/3/25,33834
Louisiana,,2021/3/26,29376
Louisiana,,2021/3/27,29803
Louisiana,,2021/3/28,31107
Louisiana,,2021/3/29,31786
Louisiana,,2021/3/30,32066
Louisiana,,2021/3/31,34078
Louisiana,,2021/4/1,35244
Louisiana,,2021/4/2,36388
Louisiana,,2021/4/3,36549
Louisiana,,2021/4/4,33542
Louisiana,,2021/4/5,31479
Louisiana,,2021/4/6,30590
Louisiana,,2021/4/7,28199
Louisiana,,2021/4/8,28021
Louisiana,,2021/4/9,27386
Louisiana,,2021/4/10,26510
Louisiana,,2021/4/11,28595
Louisiana,,2021/4/12,29019
Louisiana,,2021/4/13,30162
Louisiana,,2021/4/14,27787
Louisiana,,2021/4/15,27849
Louisiana,,2021/4/16,26932
Louisiana,,2021/4/17,25857
Louisiana,,2021/4/18,24644
Louisiana,,2021/4/19,24627
Louisiana,,2021/4/20,24506
Louisiana,,2021/4/21,26397
Louisiana,,2021/4/22,24751
Louisiana,,2021/4/23,24264
Louisiana,,2021/4/24,23367
Louisiana,,2021/4/25,22680
Louisiana,,2021/4/26,21929
Louisiana,,2021/4/27,21382
Louisiana,,2021/4/28,20877
Louisiana,,2021/4/29,20091
Louisiana,,2021/4/30,15872
Louisiana,,2021/5/1,12252
Louisiana,,2021/5/2,8806
Louisiana,,2021/5/3,10011
Louisiana,,2021/5/4,9515
Louisiana,,2021/5/5,6764
Louisiana,,2021/5/6,14905
Louisiana,,2021/5/7,17335
Louisiana,,2021/5/8,17282
Louisiana,,2021/5/9,21658
Louisiana,,2021/5/10,20042
Louisiana,,2021/5/11,20455
Louisiana,,2021/5/12,22043
Louisiana,,2021/5/13,12549
Louisiana,,2021/5/14,11693
Louisiana,,2021/5/15,13450
Louisiana,,2021/5/16,9109
Louisiana,,2021/5/17,7807
Louisiana,,2021/5/18,10415
Louisiana,,2021/5/19,10267
Louisiana,,2021/5/20,10297
Louisiana,,2021/5/21,10791
Louisiana,,2021/5/22,11478
Louisiana,,2021/5/23,12979
Louisiana,,2021/5/24,13898
Louisiana,,2021/5/25,10991
Louisiana,,2021/5/26,10882
Maine,,2021/1/13,2303
Maine,,2021/1/14,3092
Maine,,2021/1/15,2061
Maine,,2021/1/16,2349
Maine,,2021/1/17,2522
Maine,,2021/1/18,2637
Maine,,2021/1/19,2719
Maine,,2021/1/20,2703
Maine,,2021/1/21,2768
Maine,,2021/1/22,3609
Maine,,2021/1/23,4095
Maine,,2021/1/24,4609
Maine,,2021/1/25,4758
Maine,,2021/1/26,4421
Maine,,2021/1/27,4717
Maine,,2021/1/28,4956
Maine,,2021/1/29,5259
Maine,,2021/1/30,5581
Maine,,2021/1/31,5791
Maine,,2021/2/1,5960
Maine,,2021/2/2,5837
Maine,,2021/2/3,5229
Maine,,2021/2/4,5464
Maine,,2021/2/5,5147
Maine,,2021/2/6,5223
Maine,,2021/2/7,5442
Maine,,2021/2/8,4666
Maine,,2021/2/9,5961
Maine,,2021/2/10,6780
Maine,,2021/2/11,5687
Maine,,2021/2/12,4859
Maine,,2021/2/13,3517
Maine,,2021/2/14,2114
Maine,,2021/2/15,5320
Maine,,2021/2/16,7232
Maine,,2021/2/17,7028
Maine,,2021/2/18,7028
Maine,,2021/2/19,10702
Maine,,2021/2/20,10725
Maine,,2021/2/21,10778
Maine,,2021/2/22,11632
Maine,,2021/2/23,8756
Maine,,2021/2/24,8988
Maine,,2021/2/25,8993
Maine,,2021/2/26,5331
Maine,,2021/2/27,9148
Maine,,2021/2/28,9187
Maine,,2021/3/1,5270
Maine,,2021/3/2,4985
Maine,,2021/3/3,4155
Maine,,2021/3/4,4162
Maine,,2021/3/5,10949
Maine,,2021/3/6,9450
Maine,,2021/3/7,9505
Maine,,2021/3/8,13348
Maine,,2021/3/9,13985
Maine,,2021/3/10,15285
Maine,,2021/3/11,15438
Maine,,2021/3/12,13488
Maine,,2021/3/13,11286
Maine,,2021/3/14,15838
Maine,,2021/3/15,13689
Maine,,2021/3/16,13699
Maine,,2021/3/17,12417
Maine,,2021/3/18,12341
Maine,,2021/3/19,11563
Maine,,2021/3/20,11472
Maine,,2021/3/21,6851
Maine,,2021/3/22,10368
Maine,,2021/3/23,10226
Maine,,2021/3/24,10211
Maine,,2021/3/25,13083
Maine,,2021/3/26,11758
Maine,,2021/3/27,14113
Maine,,2021/3/28,16442
Maine,,2021/3/29,12583
Maine,,2021/3/30,12614
Maine,,2021/3/31,13975
Maine,,2021/4/1,13497
Maine,,2021/4/2,13729
Maine,,2021/4/3,14308
Maine,,2021/4/4,14964
Maine,,2021/4/5,15975
Maine,,2021/4/6,15745
Maine,,2021/4/7,15971
Maine,,2021/4/8,16297
Maine,,2021/4/9,17187
Maine,,2021/4/10,18041
Maine,,2021/4/11,15183
Maine,,2021/4/12,12968
Maine,,2021/4/13,26116
Maine,,2021/4/14,19712
Maine,,2021/4/15,19688
Maine,,2021/4/16,18739
Maine,,2021/4/17,17643
Maine,,2021/4/18,17612
Maine,,2021/4/19,21349
Maine,,2021/4/20,8663
Maine,,2021/4/21,14431
Maine,,2021/4/22,14476
Maine,,2021/4/23,14384
Maine,,2021/4/24,14176
Maine,,2021/4/25,14210
Maine,,2021/4/26,10409
Maine,,2021/4/27,13704
Maine,,2021/4/28,14602
Maine,,2021/4/29,13900
Maine,,2021/4/30,13611
Maine,,2021/5/1,13536
Maine,,2021/5/2,13367
Maine,,2021/5/3,13216
Maine,,2021/5/4,12453
Maine,,2021/5/5,11940
Maine,,2021/5/6,11678
Maine,,2021/5/7,11445
Maine,,2021/5/8,10865
Maine,,2021/5/9,10865
Maine,,2021/5/10,10934
Maine,,2021/5/11,11620
Maine,,2021/5/12,11318
Maine,,2021/5/13,11056
Maine,,2021/5/14,10612
Maine,,2021/5/15,10411
Maine,,2021/5/16,10420
Maine,,2021/5/17,10385
Maine,,2021/5/18,9607
Maine,,2021/5/19,9585
Maine,,2021/5/20,9840
Maine,,2021/5/21,10189
Maine,,2021/5/22,10466
Maine,,2021/5/23,10626
Maine,,2021/5/24,10643
Maine,,2021/5/25,10530
Maine,,2021/5/26,10507
Marshall Islands,MHL,2021/1/13,10
Marshall Islands,MHL,2021/1/14,5
Marshall Islands,MHL,2021/1/15,6
Marshall Islands,MHL,2021/1/16,44
Marshall Islands,MHL,2021/1/17,66
Marshall Islands,MHL,2021/1/18,81
Marshall Islands,MHL,2021/1/19,92
Marshall Islands,MHL,2021/1/20,124
Marshall Islands,MHL,2021/1/21,192
Marshall Islands,MHL,2021/1/22,254
Marshall Islands,MHL,2021/1/23,294
Marshall Islands,MHL,2021/1/24,304
Marshall Islands,MHL,2021/1/25,282
Marshall Islands,MHL,2021/1/26,286
Marshall Islands,MHL,2021/1/27,289
Marshall Islands,MHL,2021/1/28,252
Marshall Islands,MHL,2021/1/29,213
Marshall Islands,MHL,2021/1/30,160
Marshall Islands,MHL,2021/1/31,147
Marshall Islands,MHL,2021/2/1,147
Marshall Islands,MHL,2021/2/2,139
Marshall Islands,MHL,2021/2/3,103
Marshall Islands,MHL,2021/2/4,96
Marshall Islands,MHL,2021/2/5,89
Marshall Islands,MHL,2021/2/6,107
Marshall Islands,MHL,2021/2/7,111
Marshall Islands,MHL,2021/2/8,111
Marshall Islands,MHL,2021/2/9,127
Marshall Islands,MHL,2021/2/10,143
Marshall Islands,MHL,2021/2/11,144
Marshall Islands,MHL,2021/2/12,151
Marshall Islands,MHL,2021/2/13,141
Marshall Islands,MHL,2021/2/14,147
Marshall Islands,MHL,2021/2/15,184
Marshall Islands,MHL,2021/2/16,187
Marshall Islands,MHL,2021/2/17,171
Marshall Islands,MHL,2021/2/18,190
Marshall Islands,MHL,2021/2/19,258
Marshall Islands,MHL,2021/2/20,286
Marshall Islands,MHL,2021/2/21,397
Marshall Islands,MHL,2021/2/22,390
Marshall Islands,MHL,2021/2/23,430
Marshall Islands,MHL,2021/2/24,505
Marshall Islands,MHL,2021/2/25,514
Marshall Islands,MHL,2021/2/26,475
Marshall Islands,MHL,2021/2/27,430
Marshall Islands,MHL,2021/2/28,354
Marshall Islands,MHL,2021/3/1,324
Marshall Islands,MHL,2021/3/2,270
Marshall Islands,MHL,2021/3/3,194
Marshall Islands,MHL,2021/3/4,250
Marshall Islands,MHL,2021/3/5,264
Marshall Islands,MHL,2021/3/6,364
Marshall Islands,MHL,2021/3/7,364
Marshall Islands,MHL,2021/3/8,364
Marshall Islands,MHL,2021/3/9,453
Marshall Islands,MHL,2021/3/10,519
Marshall Islands,MHL,2021/3/11,486
Marshall Islands,MHL,2021/3/12,472
Marshall Islands,MHL,2021/3/13,388
Marshall Islands,MHL,2021/3/14,324
Marshall Islands,MHL,2021/3/15,324
Marshall Islands,MHL,2021/3/16,225
Marshall Islands,MHL,2021/3/17,304
Marshall Islands,MHL,2021/3/18,228
Marshall Islands,MHL,2021/3/19,174
Marshall Islands,MHL,2021/3/20,290
Marshall Islands,MHL,2021/3/21,409
Marshall Islands,MHL,2021/3/22,409
Marshall Islands,MHL,2021/3/23,396
Marshall Islands,MHL,2021/3/24,282
Marshall Islands,MHL,2021/3/25,319
Marshall Islands,MHL,2021/3/26,394
Marshall Islands,MHL,2021/3/27,262
Marshall Islands,MHL,2021/3/28,163
Marshall Islands,MHL,2021/3/29,210
Marshall Islands,MHL,2021/3/30,210
Marshall Islands,MHL,2021/3/31,204
Marshall Islands,MHL,2021/4/1,192
Marshall Islands,MHL,2021/4/2,150
Marshall Islands,MHL,2021/4/3,208
Marshall Islands,MHL,2021/4/4,253
Marshall Islands,MHL,2021/4/5,206
Marshall Islands,MHL,2021/4/6,230
Marshall Islands,MHL,2021/4/7,231
Marshall Islands,MHL,2021/4/8,260
Marshall Islands,MHL,2021/4/9,226
Marshall Islands,MHL,2021/4/10,239
Marshall Islands,MHL,2021/4/11,196
Marshall Islands,MHL,2021/4/12,207
Marshall Islands,MHL,2021/4/13,213
Marshall Islands,MHL,2021/4/14,188
Marshall Islands,MHL,2021/4/15,151
Marshall Islands,MHL,2021/4/16,188
Marshall Islands,MHL,2021/4/17,178
Marshall Islands,MHL,2021/4/18,156
Marshall Islands,MHL,2021/4/19,206
Marshall Islands,MHL,2021/4/20,175
Marshall Islands,MHL,2021/4/21,223
Marshall Islands,MHL,2021/4/22,261
Marshall Islands,MHL,2021/4/23,224
Marshall Islands,MHL,2021/4/24,164
Marshall Islands,MHL,2021/4/25,164
Marshall Islands,MHL,2021/4/26,152
Marshall Islands,MHL,2021/4/27,160
Marshall Islands,MHL,2021/4/28,152
Marshall Islands,MHL,2021/4/29,161
Marshall Islands,MHL,2021/4/30,161
Marshall Islands,MHL,2021/5/1,207
Marshall Islands,MHL,2021/5/2,207
Marshall Islands,MHL,2021/5/3,191
Marshall Islands,MHL,2021/5/4,194
Marshall Islands,MHL,2021/5/5,155
Marshall Islands,MHL,2021/5/6,91
Marshall Islands,MHL,2021/5/7,91
Marshall Islands,MHL,2021/5/8,216
Marshall Islands,MHL,2021/5/9,223
Marshall Islands,MHL,2021/5/10,190
Marshall Islands,MHL,2021/5/11,189
Marshall Islands,MHL,2021/5/12,189
Marshall Islands,MHL,2021/5/13,225
Marshall Islands,MHL,2021/5/14,225
Marshall Islands,MHL,2021/5/15,53
Marshall Islands,MHL,2021/5/16,65
Marshall Islands,MHL,2021/5/17,132
Marshall Islands,MHL,2021/5/18,121
Marshall Islands,MHL,2021/5/19,139
Marshall Islands,MHL,2021/5/20,114
Marshall Islands,MHL,2021/5/21,126
Marshall Islands,MHL,2021/5/22,126
Marshall Islands,MHL,2021/5/23,107
Marshall Islands,MHL,2021/5/24,40
Marshall Islands,MHL,2021/5/25,59
Marshall Islands,MHL,2021/5/26,41
Maryland,,2021/1/13,31825
Maryland,,2021/1/14,15912
Maryland,,2021/1/15,16158
Maryland,,2021/1/16,15424
Maryland,,2021/1/17,14984
Maryland,,2021/1/18,14690
Maryland,,2021/1/19,14481
Maryland,,2021/1/20,11441
Maryland,,2021/1/21,13407
Maryland,,2021/1/22,13258
Maryland,,2021/1/23,14212
Maryland,,2021/1/24,16770
Maryland,,2021/1/25,16637
Maryland,,2021/1/26,16846
Maryland,,2021/1/27,18730
Maryland,,2021/1/28,20043
Maryland,,2021/1/29,22150
Maryland,,2021/1/30,24053
Maryland,,2021/1/31,23844
Maryland,,2021/2/1,25352
Maryland,,2021/2/2,24503
Maryland,,2021/2/3,22451
Maryland,,2021/2/4,21945
Maryland,,2021/2/5,21726
Maryland,,2021/2/6,21580
Maryland,,2021/2/7,22796
Maryland,,2021/2/8,22143
Maryland,,2021/2/9,22275
Maryland,,2021/2/10,24964
Maryland,,2021/2/11,25665
Maryland,,2021/2/12,26306
Maryland,,2021/2/13,26485
Maryland,,2021/2/14,26567
Maryland,,2021/2/15,26595
Maryland,,2021/2/16,27854
Maryland,,2021/2/17,26002
Maryland,,2021/2/18,26441
Maryland,,2021/2/19,33219
Maryland,,2021/2/20,34605
Maryland,,2021/2/21,33824
Maryland,,2021/2/22,34580
Maryland,,2021/2/23,34934
Maryland,,2021/2/24,36687
Maryland,,2021/2/25,38368
Maryland,,2021/2/26,32617
Maryland,,2021/2/27,32315
Maryland,,2021/2/28,34031
Maryland,,2021/3/1,36088
Maryland,,2021/3/2,36841
Maryland,,2021/3/3,42073
Maryland,,2021/3/4,42628
Maryland,,2021/3/5,44105
Maryland,,2021/3/6,46529
Maryland,,2021/3/7,45662
Maryland,,2021/3/8,43948
Maryland,,2021/3/9,46381
Maryland,,2021/3/10,43798
Maryland,,2021/3/11,44967
Maryland,,2021/3/12,44438
Maryland,,2021/3/13,45112
Maryland,,2021/3/14,45196
Maryland,,2021/3/15,45630
Maryland,,2021/3/16,45485
Maryland,,2021/3/17,45985
Maryland,,2021/3/18,45523
